Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.6316434808415,47.2212607698649,47.8076039450309,48.3941859013758,48.9834233572063,49.5709643829269,50.1496425730307,50.7140141761342,51.2652490551905,51.8080930116037,52.3601623420991,52.9440837276684,53.5708076100299,54.2372211688273,54.931852734486,55.6174065971932,56.2454847085152,56.7863286073223,57.2315468222993,57.596047802648,57.9249961283021,58.2842900014332,58.7334423049359,59.309807844696,60.0206907402035,60.8500340861286,61.7582406268182,62.6819278069047,63.5659064273248,64.3816304393292,65.1328157457343,65.7599397085628,66.3106009000628,66.8042996078802,67.2492208066518,67.6527677731247,68.0211238284279,68.3604948315203,68.6769919257675,68.9767906973164,69.2655244373117,69.5464290602042,69.8198464824074,70.0861225293243,70.3479018041243,70.6050542444019,70.856806528329,71.0988525700465,71.3286692527804,71.5462921103223,71.7548050000704,71.9593278782989,72.1641462021743,72.3714973554048,72.5788298451068,72.7857363593388,72.9919202205411,,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.82,64.508,65.181,65.827,66.438,67.022,67.593,68.169,68.756,69.348,69.929,70.476,70.968,71.392,71.748,72.041,72.286,72.504,72.714,72.922,73.13,73.334,73.524,73.693,73.843,73.981,74.116,74.255,74.394,74.526,74.627,74.669,74.634,74.52,74.334,74.1,73.846,73.608,73.417,73.288,73.228,73.23,73.277,73.355,73.465,73.62,73.834,74.116,74.462,74.858,75.28,75.7,76.089,76.43,76.712,76.938,77.116,,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.392,49.304,50.185,51.012,51.771,52.461,53.098,53.702,54.285,54.845,55.364,55.819,56.192,56.477,56.676,56.796,56.848,56.86,56.861,56.875,56.936,57.074,57.295,57.595,57.968,58.392,58.836,59.266,59.655,59.992,60.268,60.486,60.67,60.841,61.015,61.211,61.447,61.73,62.063,62.446,62.869,63.319,63.777,64.23,64.671,65.104,65.539,65.987,66.449,66.92,67.383,67.82,68.215,68.558,68.847,69.087,69.287,,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.026,35.49,35.936,36.363,36.773,37.174,37.573,37.98,38.397,38.826,39.271,39.735,40.21,40.679,41.125,41.512,41.804,41.983,42.05,42.017,41.913,41.778,41.66,41.597,41.61,41.705,41.872,42.085,42.327,42.6,42.915,43.293,43.745,44.272,44.862,45.491,46.124,46.736,47.309,47.841,48.348,48.859,49.406,50.007,50.663,51.362,52.079,52.785,53.459,54.096,54.7,55.288,55.878,56.483,57.099,57.714,58.311,,
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.488,44.171,44.835,45.472,46.077,46.648,47.184,47.694,48.185,48.662,49.13,49.59,50.046,50.504,50.969,51.453,51.966,52.511,53.084,53.678,54.28,54.876,55.45,55.986,56.476,56.912,57.293,57.625,57.919,58.18,58.415,58.633,58.839,59.039,59.233,59.419,59.587,59.733,59.855,59.957,60.049,60.143,60.25,60.381,60.539,60.729,60.952,61.199,61.461,61.73,61.997,62.253,62.492,62.711,62.907,63.082,63.238,,
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.7452195121951,59.7483658536585,60.6269024390244,61.3576585365854,61.9349512195122,62.3582926829268,62.6387073170732,62.8153170731707,62.9316829268293,63.0201951219512,63.1180487804878,63.2533414634146,63.4399512195122,63.6855365853659,63.9999756097561,64.3905365853659,64.8556341463415,65.3724390243903,65.9133170731707,66.4557804878049,66.9653902439024,67.4073902439025,67.7653658536585,68.0376097560976,68.2303658536585,68.3706829268293,68.4993658536585,68.655512195122,68.8630243902439,69.1240243902439,69.4048780487805,69.9560975609756,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.6634146341463,71.7658536585366,71.9658536585366,72.1213008130081,72.2767479674797,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.805,38.031,38.249,38.458,38.664,38.881,39.127,39.415,39.75,40.134,40.558,41.011,41.475,41.932,42.376,42.802,43.215,43.621,44.02,44.408,44.776,45.112,45.411,45.668,45.882,46.055,46.196,46.313,46.414,46.503,46.576,46.627,46.65,46.647,46.627,46.585,46.516,46.434,46.369,46.355,46.45,46.71,47.169,47.843,48.735,49.846,51.163,52.63,54.177,55.745,57.263,58.667,59.927,61.02,61.932,62.661,63.223,,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.466,60.044,60.605,61.148,61.672,62.176,62.661,63.128,63.581,64.019,64.445,64.857,65.256,65.643,66.019,66.383,66.736,67.078,67.41,67.732,68.044,68.348,68.643,68.93,69.21,69.482,69.746,70.002,70.251,70.492,70.727,70.955,71.177,71.394,71.605,71.813,72.019,72.222,72.422,72.616,72.8,72.966,73.113,73.242,73.356,73.463,73.577,73.704,73.852,74.022,74.21,74.408,74.606,74.797,74.976,75.143,75.3,,
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89360375709,70.3680173824054,70.2327068020475,70.0503873907244,70.3132050501549,70.3667219117723,70.3780704719147,70.7143822608961,70.1762415741042,70.6947644224401,70.9854796049968,71.2887408707535,71.3247139165634,71.5285942305603,72.079431015014,72.6938424795813,72.9534592165957,73.3496601736956,73.4704838321584,73.9082307965909,73.7528378020355,74.1535356677329,74.4904374550041,74.6178629823143,74.7358062773354,74.7344828278507,74.7942257420614,74.9607682138888,74.9683549540161,75.2216220119732,75.4312646802252,75.5847222166171,75.7875360754574,75.6457449562531,75.8428975696694,75.8558452796291,76.2454658153939,76.6325113409756,76.7862188124043,76.8095480778856,76.8924319640993,77.0974743488204,77.1976618025668,77.3126549124377,77.7493524163289,77.7644442578737,77.9443480452913,78.2395409065878,78.3009712547902,78.6429078763762,78.8046190842761,78.9205350915546,79.0251519728789,79.04492252419,79.1539746502362,79.0358831161833,79.0546521147339,,
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.91,47.535,48.145,48.74,49.32,49.879,50.411,50.917,51.4,51.869,52.338,52.83,53.354,53.914,54.503,55.102,55.684,56.224,56.708,57.135,57.521,57.892,58.275,58.685,59.122,59.584,60.063,60.533,60.957,61.307,61.539,61.614,61.518,61.247,60.806,60.192,59.407,58.495,57.517,56.533,55.608,54.798,54.145,53.693,53.48,53.563,53.983,54.712,55.697,56.883,58.189,59.527,60.815,61.982,62.981,63.782,64.388,,
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.6390243902439,59.0390243902439,59.4390243902439,59.8878048780488,60.3365853658537,60.7853658536585,61.2341463414634,61.6829268292683,62.1317073170732,62.5804878048781,63.0292682926829,63.4780487804878,63.9268292682927,64.3756097560976,64.8243902439024,65.2731707317073,65.7219512195122,66.1707317073171,66.3036585365854,66.4365853658537,66.569512195122,66.7024390243903,66.919512195122,68.5878048780488,68.0634146341464,68.7658536585366,69.0634146341463,69.4268292682927,69.4536585365854,69.0853658536585,70.4853658536585,70.3585365853659,71.6146341463415,71.6560975609756,70.6731707317073,72.009756097561,71.9975609756098,71.7390243902439,74.3756097560976,73.8756097560976,75.1634146341463,74.8317073170732,75.1024390243903,75.2707317073171,75.4707317073171,75.7219512195122,76.0756097560976,76.4780487804878,76.6804878048781,76.9804878048781,77.2591221344293,76.6468353787517,77.0690703645998,77.1762108738893,77.2528725957226,77.2443035079364,76.9615007371216,,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.045,35.131,35.212,35.288,35.359,35.428,35.496,35.571,35.657,35.76,35.884,36.032,36.204,36.403,36.634,36.905,37.227,37.6,38.02,38.48,38.962,39.45,39.927,40.385,40.821,41.24,41.654,42.079,42.531,43.015,43.54,44.108,44.711,45.343,45.996,46.659,47.323,47.979,48.622,49.253,49.874,50.494,51.123,51.77,52.436,53.127,53.849,54.593,55.35,56.105,56.838,57.528,58.16,58.727,59.228,59.667,60.058,,
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.975,37.43,37.87,38.289,38.689,39.07,39.439,39.807,40.182,40.568,40.97,41.391,41.827,42.275,42.728,43.186,43.646,44.103,44.546,44.962,45.331,45.635,45.866,46.021,46.104,46.125,46.099,46.046,45.988,45.937,45.898,45.873,45.855,45.843,45.841,45.852,45.877,45.921,45.992,46.101,46.266,46.509,46.834,47.24,47.717,48.246,48.802,49.356,49.887,50.385,50.847,51.279,51.699,52.121,52.549,52.985,53.428,,
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.03,47.677,48.329,48.984,49.642,50.306,50.978,51.657,52.339,53.019,53.685,54.328,54.941,55.517,56.053,56.545,56.991,57.398,57.779,58.146,58.509,58.88,59.271,59.691,60.151,60.67,61.261,61.92,62.637,63.396,64.169,64.927,65.642,66.297,66.886,67.411,67.891,68.349,68.808,69.272,69.742,70.214,70.675,71.117,71.537,71.935,72.313,72.677,73.028,73.369,73.699,74.016,74.319,74.608,74.884,75.149,75.404,,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.3926829268293,73.6526829268293,73.3239024390244,73.3370731707317,73.7041463414634,73.5687804878049,73.5129268292683,73.8041463414634,73.6126829268293,73.539512195122,73.5856097560976,73.809512195122,73.7270731707317,74.1439024390244,74.5368292682927,74.4987804878049,74.6470731707317,75.2214634146342,75.1451219512195,75.6060975609756,75.7431707317073,75.9343902439025,75.9885365853659,76.1641463414634,76.2331707317073,76.2846341463415,76.2704878048781,76.7051219512195,76.890243902439,76.7341463414634,76.8780487804878,77,77.2170731707317,76.9165853658537,77.3751219512195,77.4046341463415,77.4356097560976,77.7943902439024,77.8829268292683,77.8365853658537,77.9878048780488,78.190243902439,78.2926829268293,78.4926829268293,79.0951219512195,79.3463414634146,79.6975609756098,80.0975609756098,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.509756097561,,
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.549756097561,73.5504878048781,73.4480487804878,73.0775609756098,73.5958536585366,73.7231707317073,73.9953658536585,74.0665853658537,73.9419512195122,73.6634146341463,74.0880487804878,74.1792682926829,74.3446341463415,74.4421951219512,74.7536585365854,74.8175609756098,75.039512195122,75.3868292682927,75.4185365853659,75.4139024390244,75.6717073170732,75.8690243902439,76.0109756097561,76.0668292682927,76.2243902439024,75.9168292682927,76.2412195121951,76.0817073170732,76.2204878048781,76.500487804878,76.5373170731707,76.9807317073171,77.1843902439025,77.1517073170732,77.689756097561,77.7365853658537,78.1504878048781,78.1426829268293,78.3292682926829,78.2829268292683,78.6341463414634,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.3951219512195,80.5926829268293,80.7951219512195,80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.509756097561,,
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.197,35.561,35.981,36.455,36.976,37.537,38.125,38.729,39.339,39.946,40.544,41.129,41.706,42.28,42.855,43.434,44.023,44.627,45.25,45.895,46.562,47.249,47.954,48.673,49.408,50.162,50.938,51.738,52.561,53.403,54.26,55.125,55.992,56.852,57.699,58.529,59.341,60.134,60.909,61.661,62.386,63.082,63.745,64.376,64.973,65.537,66.066,66.565,67.036,67.484,67.914,68.329,68.732,69.126,69.511,69.887,70.253,,
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2365853658537,70.9853658536585,71.2317073170732,71.280487804878,71.3292682926829,71.2268292682927,71.1243902439025,71.4731707317073,71.1243902439025,71.4731707317073,71.2731707317073,71.7731707317073,71.8292682926829,71.6682926829268,71.9243902439024,72.219512195122,72.4219512195122,72.1682926829268,73.019512195122,73.0682926829269,72.8292682926829,73.6219512195122,73.7243902439024,73.7756097560976,74.3707317073171,73.8292682926829,74.1219512195122,74.1780487804878,74.4243902439024,74.8243902439024,75.3780487804878,76.0317073170732,76.1243902439025,76.4341463414634,76.8829268292683,76.7341463414634,76.7878048780488,77.3341463414634,78.0853658536585,77.890243902439,78.6365853658537,78.6926829268293,78.8463414634146,79.1463414634146,79.5487804878049,79.8512195121951,80.0487804878049,80.1512195121951,80.3512195121951,80.7024390243902,80.7024390243902,80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.4568292682927,81.6124390243903,,
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.3597358712176,67.7549287555868,67.7576559352779,67.9803918479882,68.3857641041379,68.5106633902504,68.7843262893773,69.0198778925859,68.9854993491979,69.1845177837151,69.5144852623405,69.8002497985408,70.092352327224,70.2774018088531,70.6925780738262,71.0406542978936,71.3170166311352,71.6821231115373,71.8595792006104,72.2017857751679,72.2595716348732,72.6286300245606,72.9719447896142,73.1050575807749,73.3956710328344,73.537137737718,73.8018105655187,74.0880315375706,74.2338136979466,74.5005579634813,74.6842372871545,74.8762072477604,75.1523725343729,75.2699125689478,75.573491343513,75.682546365197,76.0616020751106,76.4034573122456,76.6116306436247,76.7826025324343,77.0659518525534,77.369548746538,77.5236791634845,77.6734691491778,78.0835869806107,78.2045625259751,78.5008900598935,78.7383686182288,78.8965305375477,79.1651373087896,79.3458206077776,79.5886785628848,79.7103622897796,79.8868716366666,80.1510449789881,80.0540775191876,80.1110227025325,,
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.672,43.499,44.311,45.11,45.896,46.665,47.413,48.141,48.858,49.574,50.31,51.087,51.92,52.811,53.76,54.755,55.781,56.813,57.829,58.813,59.758,60.659,61.523,62.355,63.153,63.915,64.638,65.324,65.975,66.593,67.181,67.74,68.274,68.787,69.284,69.771,70.251,70.726,71.198,71.664,72.126,72.58,73.022,73.447,73.851,74.231,74.58,74.898,75.188,75.451,75.694,75.922,76.141,76.358,76.578,76.801,77.029,,
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.4483042160472,51.900487104338,52.341614063846,52.7449326496251,53.148474374373,53.5227122221315,53.8544370658132,54.1899386770523,54.5196934319639,54.8460389834915,55.185091435258,55.5137173365254,55.8510039190849,56.157059801717,56.4596576812322,56.7980191303731,57.179909029003,57.5780001140569,58.0356486065551,58.5137032848941,59.0430518806806,59.5089140479011,59.9665083546567,60.3942800981512,60.7567306144429,61.1080837584975,61.494082826977,61.8278732247847,62.0970157721053,62.2802689646672,62.4029035365036,62.5223193852735,62.4883391820747,62.3125689436733,62.0464793322153,61.8882752739584,61.7411715396546,61.4295617332091,61.080521774288,60.8550799011749,60.7265064948918,60.6433356946832,60.7039054338289,60.8951704128028,61.2529545769101,61.7332174399686,62.2798857638404,62.9200097940307,63.6093742903757,64.3127492193275,64.9491907478681,65.5260966183799,66.0780866933603,66.5481671616232,66.9694323628376,67.3639125558869,67.6950312773975,,
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.265,46.195,47.085,47.936,48.747,49.52,50.255,50.954,51.617,52.245,52.837,53.389,53.901,54.376,54.815,55.224,55.606,55.966,56.311,56.645,56.972,57.295,57.613,57.926,58.237,58.545,58.852,59.157,59.458,59.756,60.05,60.338,60.621,60.898,61.169,61.436,61.7,61.961,62.22,62.476,62.727,62.967,63.196,63.414,63.625,63.836,64.06,64.303,64.565,64.845,65.134,65.419,65.686,65.927,66.139,66.322,66.481,,
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.862,61.379,61.878,62.359,62.822,63.272,63.714,64.156,64.603,65.059,65.529,66.015,66.514,67.019,67.527,68.028,68.513,68.977,69.413,69.819,70.194,70.539,70.86,71.165,71.455,71.734,72.002,72.261,72.51,72.752,72.987,73.218,73.443,73.663,73.879,74.09,74.298,74.501,74.7,74.895,75.084,75.267,75.443,75.614,75.782,75.947,76.114,76.285,76.46,76.641,76.828,77.021,77.216,77.413,77.61,77.806,78.001,,
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.694,48.235,48.754,49.249,49.728,50.214,50.737,51.319,51.971,52.69,53.457,54.245,55.022,55.762,56.454,57.099,57.706,58.295,58.881,59.471,60.065,60.662,61.254,61.836,62.406,62.962,63.503,64.029,64.542,65.045,65.541,66.034,66.528,67.024,67.523,68.026,68.533,69.041,69.544,70.036,70.512,70.964,71.389,71.784,72.146,72.473,72.764,73.023,73.258,73.475,73.681,73.883,74.088,74.298,74.518,74.747,74.983,,
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.867,58.173,58.476,58.775,59.072,59.368,59.668,59.97,60.27,60.563,60.832,61.063,61.245,61.381,61.475,61.544,61.605,61.681,61.792,61.946,62.155,62.421,62.732,63.073,63.434,63.798,64.149,64.475,64.77,65.029,65.256,65.461,65.657,65.856,66.059,66.265,66.471,66.668,66.851,67.019,67.17,67.308,67.434,67.555,67.67,67.783,67.892,68,68.105,68.211,68.32,68.433,68.553,68.68,68.813,68.951,69.094,,
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0692682926829,,,,,71.8446341463415,,,,,70.4936585365854,,,,,69.1292682926829,,,,,,,,,,,,,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.891,42.357,42.882,43.478,44.145,44.869,45.625,46.384,47.123,47.832,48.512,49.175,49.837,50.512,51.203,51.916,52.657,53.415,54.175,54.92,55.619,56.237,56.756,57.172,57.491,57.732,57.928,58.117,58.329,58.577,58.865,59.182,59.508,59.824,60.128,60.418,60.698,60.975,61.254,61.538,61.832,62.139,62.458,62.784,63.113,63.433,63.733,64.006,64.247,64.455,64.634,64.791,64.937,65.082,65.23,65.384,65.544,,
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878048781,67.7780487804878,67.4268292682927,68.3756097560976,68.6292682926829,69.4292682926829,69.8268292682927,69.4243902439024,70.219512195122,69.719512195122,69.8682926829268,69.6121951219512,70.6658536585366,70.6634146341463,71.1170731707317,70.5609756097561,70.6560975609756,70.4024390243902,70.3512195121951,70.7512195121951,70.0975609756098,71.0512195121951,71.1024390243903,71,70.8,70.5487804878049,70.8487804878049,70.8975609756098,71.3317073170732,71.0439024390244,70.890243902439,70.5878048780488,71.090243902439,71.5951219512195,71.6951219512195,71.8926829268293,72.2463414634146,72.6463414634146,72.9975609756098,73.0439024390244,73.7487804878049,74.2,74.4975609756098,74.5975609756098,74.8463414634146,74.9951219512195,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.4512195121951,,
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.7993371502927,39.2479778947,39.6919575875615,40.1305447250107,40.565734227147,40.9997062251196,41.4361139121271,41.8783772170334,42.3275403360887,42.7826670853158,43.2439155163847,43.7111906286599,44.1809377397601,44.6485914118182,45.1093528434173,45.5579517612102,45.9889490257042,46.3993906292117,46.7868757253478,47.1495950443402,47.4862534855153,47.7969897352417,48.0833660782091,48.3455143192501,48.5822155530915,48.7899898465515,48.9653458005123,49.1075726704233,49.2201906412966,49.3097144249911,49.379869950782,49.4350047657869,49.4813410838761,49.5287026644163,49.5858886149875,49.6638512042996,49.7732625871987,49.9237572436,50.1252191774485,50.388003005877,50.7261968076621,51.1518624997294,51.6598242046028,52.238988628533,52.8758060970108,53.5533443792657,54.2541233053235,54.9586318570936,55.6497231504729,56.3142491650077,56.941263827174,57.5263150037381,58.0752465786474,58.592984737382,59.0792358613815,59.5346694120201,59.9614390590829,,
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.7196097560976,68.9431707317073,69.1454390243903,69.356,69.5932926829268,69.870756097561,70.1867073170732,70.523512195122,70.8641463414634,71.2026097560976,71.5355365853659,71.8590975609756,72.1694634146342,72.4647317073171,72.7379024390244,72.9824634146342,73.1908292682927,73.3613170731707,73.4987317073171,73.6064390243902,73.700243902439,73.7974634146342,73.9085853658537,74.0366341463415,74.1776341463415,74.3091951219512,74.4003902439025,74.4309756097561,74.3940975609756,74.2989512195122,74.1691707317073,74.0388048780488,73.9463658536585,73.9208780487805,73.9769024390244,74.1250731707317,74.3624878048781,74.6666341463415,75.0114146341463,75.3811707317073,76.6892682926829,77.0668292682927,77.7604878048781,78.0712195121951,78.1758536585366,78.2960975609756,78.4163414634146,78.4258536585366,77.9034878048781,78.1498048780488,78.4081707317073,78.6711951219512,78.9264146341463,79.1673902439024,79.3901219512195,79.5961219512195,79.7883170731707,,
"Korea, Dem. People’s Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.297,51.674,52.076,52.61,53.335,54.264,55.356,56.506,57.625,58.681,59.656,60.549,61.379,62.161,62.896,63.579,64.206,64.776,65.294,65.762,66.186,66.571,66.924,67.255,67.569,67.9,68.284,68.719,69.177,69.611,69.896,69.879,69.492,68.742,67.698,66.537,65.495,64.772,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.676,68.886,69.187,69.572,70.011,70.448,70.842,71.179,71.457,71.685,,
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.8089268292683,63.2523658536585,63.6941463414634,64.1322926829268,64.5638536585366,64.9894634146342,65.4062682926829,65.8168292682927,66.2216585365854,66.621756097561,67.0731707317073,66.7707317073171,68.3243902439024,67.5243902439024,68.019512195122,68.309756097561,68.8609756097561,70.0121951219512,70.3170731707317,71.1682926829268,71.2146341463415,71.6146341463415,72.4146341463415,72.2658536585366,72.5146341463415,72.8146341463415,73.2658536585366,73.6658536585366,73.7146341463415,74.2658536585366,73.9658536585366,74.0146341463415,74.3121951219512,74.5121951219512,74.9146341463415,75.3121951219512,75.2609756097561,75.4121951219512,75.7121951219512,75.9634146341463,76.3146341463415,76.8146341463415,77.0658536585366,77.219512195122,77.6707317073171,78.0707317073171,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1268292682927,,
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.879,64.101,64.307,64.488,64.644,64.779,64.903,65.03,65.169,65.322,65.486,65.656,65.821,65.975,66.116,66.243,66.36,66.47,66.578,66.686,66.793,66.898,67,67.1,67.199,67.304,67.417,67.544,67.687,67.844,68.014,68.191,68.37,68.548,68.727,68.911,69.108,69.322,69.556,69.808,70.07,70.335,70.593,70.838,71.067,71.281,71.485,71.686,71.887,72.089,72.285,72.47,72.638,72.786,72.913,73.023,73.12,,
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.084,68.425,68.748,69.057,69.355,69.642,69.912,70.162,70.387,70.592,70.778,70.95,71.115,71.277,71.44,71.605,71.773,71.942,72.11,72.277,72.444,72.613,72.783,72.954,73.126,73.299,73.473,,
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.5652078744308,54.0353931770707,54.5035696663383,54.9680332008861,55.4274572605681,55.8797193388874,56.326308558882,56.7666720632519,57.1993764272455,57.6232086898381,58.0378497959981,58.4431740168446,58.8394984489513,59.2266665846757,59.6069375757354,59.9799184549985,60.3457871568271,60.7023499661812,61.0459373789621,61.3722331878863,61.6718431678535,61.9339489267953,62.1557633244963,62.3394853568589,62.4902415065632,62.6214412147251,62.7514897567767,63.1410916687092,63.0754398896379,63.2951221132184,63.6113533222587,63.8650939403702,64.192643437964,64.5271109847949,64.8590624663688,65.2476849299424,65.4974606152027,65.8072247754671,66.1149253496561,66.4496473283566,66.7183349574985,67.0167829555237,67.3083482217503,67.5949245475254,67.8766502429326,68.1648513681712,68.4312175233302,68.7059342427266,68.9783492363544,69.249026870779,69.5143525936684,69.7727485966317,70.0202020857441,70.2563982610723,70.4801476585577,70.6923836808558,70.8953763898592,,
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.7289512238253,69.1352890102419,69.1442931886274,69.3576121862481,69.7729397843459,69.8687573059411,70.1215345506184,70.371009837114,70.3011112851682,70.504932700743,70.8342467820774,71.1108384121646,71.3477767464539,71.5091809830348,71.8894070614357,72.2372078407121,72.4727006469227,72.8144860038707,72.9491807797962,73.2441441333786,73.2750666430092,73.5929460644268,73.9159402708445,74.0260727141432,74.3193009219297,74.4574802752458,74.7068418630512,74.9970961503332,75.0957218647782,75.3480817133093,75.4796266396618,75.5797818869318,75.8096702911914,75.821306020837,76.0740391534127,76.092902562752,76.4327176684901,76.7686093101327,76.9797173084476,77.126133137423,77.3662747817723,77.6718793018446,77.7889693461981,77.917142978667,78.3485924032615,78.4379230484452,78.7590183305332,79.0150957461549,79.1582670311795,79.4801562156159,79.6891390884495,79.9580461554345,80.0902068652795,80.2750209062562,80.5363009398934,80.4078604078664,80.4560228553087,,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.282,56.708,57.093,57.465,57.845,58.242,58.654,59.061,59.452,59.828,60.184,60.518,60.836,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.394,66.871,67.267,67.594,67.879,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.397,75.643,75.862,76.065,76.257,76.444,76.628,76.813,,
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.094,61.848,62.603,63.356,64.105,64.848,65.582,66.302,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.644,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.448,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.802,75.924,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.754,76.843,76.94,77.049,77.169,77.301,77.443,77.59,77.739,77.888,78.036,78.184,,
